172.23.72.224;2023-10-23 11:18:59.409404;-20.455383727;-43.918235858
172.23.72.224;2023-10-23 11:19:33.341410;-20.455294268;-43.918395032
172.23.72.224;2023-10-23 11:20:10.062622;-20.455469999;-43.918355052
172.23.72.224;2023-10-23 11:20:44.325320;-20.455469678;-43.918358106
172.23.72.224;2023-10-23 11:21:18.626172;-20.455466596;-43.918359306
172.23.72.224;2023-10-23 11:21:52.227714;-20.455468356;-43.918357367
172.23.72.224;2023-10-23 11:22:26.215231;-20.455470057;-43.918355794
172.23.72.224;2023-10-23 11:23:00.861450;-20.455469774;-43.918355776
172.23.72.224;2023-10-23 11:23:34.342320;-20.454374356;-43.917860745
172.23.72.224;2023-10-23 11:24:11.034404;-20.454506007;-43.916156615
172.23.72.224;2023-10-23 11:24:45.281398;-20.456714817;-43.916351577
172.23.72.224;2023-10-23 11:25:18.727234;-20.458210468;-43.918027261
172.23.72.224;2023-10-23 11:25:52.797438;-20.460180710;-43.918906305
172.23.72.224;2023-10-23 11:26:27.089405;-20.461714693;-43.918574062
172.23.72.224;2023-10-23 11:27:01.170874;-20.463666678;-43.919818775
172.23.72.224;2023-10-23 11:27:35.011938;-20.465658827;-43.921085678
172.23.72.224;2023-10-23 11:28:11.317418;-20.467805019;-43.922349556
172.23.72.224;2023-10-23 11:28:45.477382;-20.470059451;-43.922896899
172.23.72.224;2023-10-23 11:29:18.890849;-20.471532053;-43.923673009
172.23.72.224;2023-10-23 11:29:52.663966;-20.473206061;-43.923709427
172.23.72.224;2023-10-23 11:30:27.496704;-20.474891866;-43.922652077
172.23.72.224;2023-10-23 11:31:00.248318;-20.475045200;-43.920788830
172.23.72.224;2023-10-23 11:31:34.817286;-20.476277717;-43.919471472
172.23.72.224;2023-10-23 11:32:10.203172;-20.476719980;-43.919621181
172.23.72.224;2023-10-23 11:32:44.656608;-20.476719901;-43.919621459
172.23.72.224;2023-10-23 11:33:19.013435;-20.476720722;-43.919621381
172.23.72.224;2023-10-23 11:33:52.812208;-20.476723347;-43.919619424
172.23.72.224;2023-10-23 11:34:27.008757;-20.476725086;-43.919618172
172.23.72.224;2023-10-23 11:35:01.419725;-20.476725027;-43.919618704
172.23.72.224;2023-10-23 11:35:34.581390;-20.476724665;-43.919619380
172.23.72.224;2023-10-23 11:36:10.987250;-20.476723864;-43.919620243
172.23.72.224;2023-10-23 11:36:44.643947;-20.476723392;-43.919620823
172.23.72.224;2023-10-23 11:37:18.881426;-20.476701796;-43.919761104
172.23.72.224;2023-10-23 11:37:52.953878;-20.476422851;-43.919700251
172.23.72.224;2023-10-23 11:38:26.617407;-20.476404394;-43.919653574
172.23.72.224;2023-10-23 11:39:00.526837;-20.476260086;-43.919410614
172.23.72.224;2023-10-23 11:39:34.645482;-20.476404730;-43.919229198
172.23.72.224;2023-10-23 11:40:11.999013;-20.476282700;-43.919281353
172.23.72.224;2023-10-23 11:40:45.220810;-20.476317500;-43.919313956
172.23.72.224;2023-10-23 11:41:19.017457;-20.476334449;-43.919344366
172.23.72.224;2023-10-23 11:41:53.275119;-20.476182080;-43.919592764
172.23.72.224;2023-10-23 11:42:27.388579;-20.475251206;-43.919759157
172.23.72.224;2023-10-23 11:43:01.377026;-20.474747435;-43.919453772
172.23.72.224;2023-10-23 11:43:35.219328;-20.474679326;-43.919417129
172.23.72.224;2023-10-23 11:44:11.791847;-20.474543620;-43.919783241
172.23.72.224;2023-10-23 11:44:44.859220;-20.474923494;-43.920851646
172.23.72.224;2023-10-23 11:45:19.266904;-20.473563735;-43.923429582
172.23.72.224;2023-10-23 11:45:53.481411;-20.470970043;-43.923633350
172.23.72.224;2023-10-23 11:46:27.459056;-20.468676611;-43.923498131
172.23.72.224;2023-10-23 11:47:01.105725;-20.466986149;-43.923461084
172.23.72.224;2023-10-23 11:47:35.001209;-20.466481233;-43.923834642
172.23.72.224;2023-10-23 11:48:10.287122;-20.466356338;-43.924817988
172.23.72.224;2023-10-23 11:48:44.525562;-20.466243508;-43.925711649
172.23.72.224;2023-10-23 11:49:18.536679;-20.465747235;-43.926056704
172.23.72.224;2023-10-23 11:49:52.438772;-20.464316150;-43.925882990
172.23.72.224;2023-10-23 11:50:26.995448;-20.463497126;-43.925176978
172.23.72.224;2023-10-23 11:51:00.522250;-20.463194623;-43.924894827
172.23.72.224;2023-10-23 11:51:34.319713;-20.463191156;-43.924894314
172.23.72.224;2023-10-23 11:54:21.184868;Erro;Erro;
172.23.72.224;2023-10-23 11:54:56.000867;Erro;Erro;
172.23.72.224;2023-10-23 11:55:28.780603;Erro;Erro;
172.23.72.224;2023-10-23 11:56:03.596625;Erro;Erro;
172.23.72.224;2023-10-23 11:56:36.348724;Erro;Erro;
172.23.72.224;2023-10-23 11:57:11.172696;Erro;Erro;
172.23.72.224;2023-10-23 11:57:43.948765;Erro;Erro;
172.23.72.224;2023-10-23 11:58:20.796986;Erro;Erro;
172.23.72.224;2023-10-23 11:58:55.612960;Erro;Erro;
172.23.72.224;2023-10-23 11:59:28.404618;Erro;Erro;
172.23.72.224;2023-10-23 12:00:03.244626;Erro;Erro;
172.23.72.224;2023-10-23 12:00:35.972591;Erro;Erro;
172.23.72.224;2023-10-23 12:01:10.780948;Erro;Erro;
172.23.72.224;2023-10-23 12:01:43.552850;Erro;Erro;
172.23.72.224;2023-10-23 12:02:20.432594;Erro;Erro;
172.23.72.224;2023-10-23 12:02:55.228957;Erro;Erro;
172.23.72.224;2023-10-23 12:03:28.008626;Erro;Erro;
172.23.72.224;2023-10-23 12:04:02.812940;Erro;Erro;
172.23.72.224;2023-10-23 12:04:35.608574;Erro;Erro;
172.23.72.224;2023-10-23 12:05:10.400871;Erro;Erro;
172.23.72.224;2023-10-23 12:05:43.176626;Erro;Erro;
172.23.72.224;2023-10-23 12:06:20.068618;Erro;Erro;
172.23.72.224;2023-10-23 12:06:54.856622;Erro;Erro;
172.23.72.224;2023-10-23 12:07:29.664865;Erro;Erro;
172.23.72.224;2023-10-23 12:08:02.432860;Erro;Erro;
172.23.72.224;2023-10-23 12:08:37.244637;Erro;Erro;
172.23.72.224;2023-10-23 12:09:10.048630;Erro;Erro;
172.23.72.224;2023-10-23 12:09:44.840643;Erro;Erro;
172.23.72.224;2023-10-23 12:10:21.704645;Erro;Erro;
172.23.72.224;2023-10-23 12:10:54.476604;Erro;Erro;
172.23.72.224;2023-10-23 12:11:15.746129;0.000000000;0.000000000
172.23.72.224;2023-10-23 12:11:29.276933;Erro;Erro;
172.23.72.224;2023-10-23 12:11:31.395850;-20.463204008;-43.924897268
172.23.72.224;2023-10-23 12:11:34.671163;-20.463202621;-43.924896282
172.23.72.224;2023-10-23 12:12:02.052889;Erro;Erro;
172.23.72.224;2023-10-23 12:12:10.077005;-20.463201567;-43.924893874
172.23.72.224;2023-10-23 12:12:44.408922;-20.463200964;-43.924894471
172.23.72.224;2023-10-23 12:13:19.293160;-20.463201880;-43.924893164
172.23.72.224;2023-10-23 12:13:53.711804;-20.463202601;-43.924892640
172.23.72.224;2023-10-23 12:14:26.911137;-20.463133025;-43.924913737
172.23.72.224;2023-10-23 12:15:00.085317;-20.462454659;-43.925309992
172.23.72.224;2023-10-23 12:15:35.245427;-20.459303521;-43.924625520
172.23.72.224;2023-10-23 12:16:09.765414;-20.456566481;-43.922725634
172.23.72.224;2023-10-23 12:16:45.138844;-20.452852827;-43.923232373
172.23.72.224;2023-10-23 12:17:19.561981;-20.449096402;-43.924022521
172.23.72.224;2023-10-23 12:17:54.048888;-20.445331198;-43.923038624
172.23.72.224;2023-10-23 12:18:27.741167;-20.445425481;-43.919585119
172.23.72.224;2023-10-23 12:19:01.297368;-20.445798455;-43.919176561
172.23.72.224;2023-10-23 12:19:36.268636;-20.446007381;-43.919009180
172.23.72.224;2023-10-23 12:20:11.233430;-20.445851261;-43.919018417
172.23.72.224;2023-10-23 12:20:45.352502;-20.445853248;-43.919016950
172.23.72.224;2023-10-23 12:21:19.036201;-20.445852212;-43.919018502
172.23.72.224;2023-10-23 12:21:53.557427;-20.445849284;-43.919020520
172.23.72.224;2023-10-23 12:22:27.910824;-20.445847278;-43.919021394
172.23.72.224;2023-10-23 12:23:01.435702;-20.445846484;-43.919021660
172.23.72.224;2023-10-23 12:23:36.276584;-20.445846340;-43.919021530
172.23.72.224;2023-10-23 12:24:12.040829;-20.445846261;-43.919021704
172.23.72.224;2023-10-23 12:24:45.344228;-20.445866860;-43.919021458
172.23.72.224;2023-10-23 12:25:19.953804;-20.445260349;-43.920041772
172.23.72.224;2023-10-23 12:25:54.469385;-20.444936373;-43.921753114
172.23.72.224;2023-10-23 12:26:28.388671;-20.445928610;-43.923363123
172.23.72.224;2023-10-23 12:27:02.708957;-20.447890876;-43.923946453
172.23.72.224;2023-10-23 12:27:40.055096;-20.450378282;-43.924114868
172.23.72.224;2023-10-23 12:28:14.337080;-20.452669795;-43.923400599
172.23.72.224;2023-10-23 12:28:47.841482;-20.454796942;-43.922636166
172.23.72.224;2023-10-23 12:29:21.833398;-20.456814187;-43.923102375
172.23.72.224;2023-10-23 12:29:56.472624;-20.458398288;-43.924357055
172.23.72.224;2023-10-23 12:30:30.299389;-20.460423142;-43.924803571
172.23.72.224;2023-10-23 12:31:04.866422;-20.461538979;-43.926702323
172.23.72.224;2023-10-23 12:31:40.266087;-20.462852656;-43.928644428
172.23.72.224;2023-10-23 12:32:15.487677;-20.464658981;-43.929524551
172.23.72.224;2023-10-23 12:32:49.716993;-20.465709475;-43.930146615
172.23.72.224;2023-10-23 12:33:23.061384;-20.466868737;-43.930689768
172.23.72.224;2023-10-23 12:33:57.842415;-20.467948685;-43.931677007
172.23.72.224;2023-10-23 12:34:31.623473;-20.468302220;-43.932489264
172.23.72.224;2023-10-23 12:35:05.100172;-20.470226189;-43.932437172
172.23.72.224;2023-10-23 12:35:41.337421;-20.471913729;-43.933869673
172.23.72.224;2023-10-23 12:36:15.284444;-20.472999210;-43.935997791
172.23.72.224;2023-10-23 12:36:49.547517;-20.474449059;-43.937494688
172.23.72.224;2023-10-23 12:37:23.864203;-20.475971691;-43.938829183
172.23.72.224;2023-10-23 12:37:57.845423;-20.477507037;-43.940220127
172.23.72.224;2023-10-23 12:38:30.712139;-20.479145008;-43.939305713
172.23.72.224;2023-10-23 12:39:05.901202;-20.480035269;-43.937266665
172.23.72.224;2023-10-23 12:39:39.871332;-20.480242885;-43.936895061
172.23.72.224;2023-10-23 12:40:15.529456;-20.480445221;-43.936985540
172.23.72.224;2023-10-23 12:40:49.660466;-20.480453699;-43.936690895
172.23.72.224;2023-10-23 12:41:23.752243;-20.480455587;-43.936688453
172.23.72.224;2023-10-23 12:41:57.819899;-20.480421848;-43.936740813
172.23.72.224;2023-10-23 12:42:32.140267;-20.480383738;-43.936801934
172.23.72.224;2023-10-23 12:43:10.028692;-20.479540521;-43.938788943
172.23.72.224;2023-10-23 12:43:44.869424;-20.477244450;-43.939719236
172.23.72.224;2023-10-23 12:44:19.492033;-20.478774643;-43.936957784
172.23.72.224;2023-10-23 12:44:53.600476;-20.479385218;-43.934712973
172.23.72.224;2023-10-23 12:45:27.823703;-20.479241860;-43.934651054
172.23.72.224;2023-10-23 12:46:01.881376;-20.479242934;-43.934651014
172.23.72.224;2023-10-23 12:48:47.756600;Erro;Erro;
172.23.72.224;2023-10-23 12:49:22.556896;Erro;Erro;
172.23.72.224;2023-10-23 12:49:59.428854;Erro;Erro;
172.23.72.224;2023-10-23 12:50:32.200679;Erro;Erro;
172.23.72.224;2023-10-23 12:51:07.005135;Erro;Erro;
172.23.72.224;2023-10-23 12:51:41.840632;Erro;Erro;
172.23.72.224;2023-10-23 12:52:18.685054;Erro;Erro;
172.23.72.224;2023-10-23 12:52:53.512642;Erro;Erro;
172.23.72.224;2023-10-23 12:53:28.316894;Erro;Erro;
172.23.72.224;2023-10-23 12:54:03.140619;Erro;Erro;
172.23.72.224;2023-10-23 12:54:37.960620;Erro;Erro;
172.23.72.224;2023-10-23 12:55:10.732630;Erro;Erro;
172.23.72.224;2023-10-23 12:55:47.581272;Erro;Erro;
172.23.72.224;2023-10-23 12:56:24.444905;Erro;Erro;
172.23.72.224;2023-10-23 12:56:57.232626;Erro;Erro;
172.23.72.224;2023-10-23 12:57:32.040661;Erro;Erro;
172.23.72.224;2023-10-23 12:58:06.852634;Erro;Erro;
172.23.72.224;2023-10-23 12:58:41.660915;Erro;Erro;
172.23.72.224;2023-10-23 12:59:16.476900;Erro;Erro;
172.23.72.224;2023-10-23 12:59:51.292916;Erro;Erro;
172.23.72.224;2023-10-23 13:00:26.116861;Erro;Erro;
172.23.72.224;2023-10-23 13:01:00.932853;Erro;Erro;
172.23.72.224;2023-10-23 13:01:35.744801;Erro;Erro;
172.23.72.224;2023-10-23 13:02:08.528627;Erro;Erro;
172.23.72.224;2023-10-23 13:02:43.332824;Erro;Erro;
172.23.72.224;2023-10-23 13:03:20.196857;Erro;Erro;
172.23.72.224;2023-10-23 13:03:55.028627;Erro;Erro;
172.23.72.224;2023-10-23 13:04:29.820924;Erro;Erro;
172.23.72.224;2023-10-23 13:05:02.608628;Erro;Erro;
172.23.72.224;2023-10-23 13:05:37.428707;Erro;Erro;
172.23.72.224;2023-10-23 13:06:12.220895;Erro;Erro;
172.23.72.224;2023-10-23 13:06:47.052635;Erro;Erro;
172.23.72.224;2023-10-23 13:07:23.916603;Erro;Erro;
172.23.72.224;2023-10-23 13:07:58.740587;Erro;Erro;
172.23.72.224;2023-10-23 13:08:33.548605;Erro;Erro;
172.23.72.224;2023-10-23 13:09:08.360612;Erro;Erro;
172.23.72.224;2023-10-23 13:09:41.120898;Erro;Erro;
172.23.72.224;2023-10-23 13:10:17.996626;Erro;Erro;
172.23.72.224;2023-10-23 13:10:54.856613;Erro;Erro;
172.23.72.224;2023-10-23 13:11:29.664862;Erro;Erro;
172.23.72.224;2023-10-23 13:12:04.480576;Erro;Erro;
172.23.72.224;2023-10-23 13:12:37.260615;Erro;Erro;
172.23.72.224;2023-10-23 13:13:12.068704;Erro;Erro;
172.23.72.224;2023-10-23 13:13:48.924897;Erro;Erro;
172.23.72.224;2023-10-23 13:14:25.796864;Erro;Erro;
172.23.72.224;2023-10-23 13:15:00.608865;Erro;Erro;
172.23.72.224;2023-10-23 13:15:33.396623;Erro;Erro;
172.23.72.224;2023-10-23 13:16:08.189282;Erro;Erro;
172.23.72.224;2023-10-23 13:16:43.016660;Erro;Erro;
172.23.72.224;2023-10-23 13:17:19.868903;Erro;Erro;
172.23.72.224;2023-10-23 13:17:54.692846;Erro;Erro;
172.23.72.224;2023-10-23 13:18:29.500921;Erro;Erro;
172.23.72.224;2023-10-23 13:19:04.316590;Erro;Erro;
172.23.72.224;2023-10-23 13:19:37.092610;Erro;Erro;
172.23.72.224;2023-10-23 13:20:11.924620;Erro;Erro;
172.23.72.224;2023-10-23 13:20:50.813154;Erro;Erro;
172.23.72.224;2023-10-23 13:21:25.628928;Erro;Erro;
172.23.72.224;2023-10-23 13:21:58.412610;Erro;Erro;
172.23.72.224;2023-10-23 13:22:33.249805;Erro;Erro;
172.23.72.224;2023-10-23 13:23:08.032602;Erro;Erro;
172.23.72.224;2023-10-23 13:23:42.852862;Erro;Erro;
172.23.72.224;2023-10-23 13:24:19.724601;Erro;Erro;
172.23.72.224;2023-10-23 13:24:54.532859;Erro;Erro;
172.23.72.224;2023-10-23 13:25:29.344876;Erro;Erro;
172.23.72.224;2023-10-23 13:26:04.156665;Erro;Erro;
172.23.72.224;2023-10-23 13:26:39.004222;Erro;Erro;
172.23.72.224;2023-10-23 13:27:13.792864;Erro;Erro;
172.23.72.224;2023-10-23 13:27:48.620629;Erro;Erro;
172.23.72.224;2023-10-23 13:28:25.469864;Erro;Erro;
172.23.72.224;2023-10-23 13:29:00.284918;Erro;Erro;
172.23.72.224;2023-10-23 13:29:33.068593;Erro;Erro;
172.23.72.224;2023-10-23 13:30:07.868760;Erro;Erro;
172.23.72.224;2023-10-23 13:30:42.686204;Erro;Erro;
172.23.72.224;2023-10-23 13:31:17.512619;Erro;Erro;
172.23.72.224;2023-10-23 13:31:54.364924;Erro;Erro;
172.23.72.224;2023-10-23 13:32:29.180923;Erro;Erro;
172.23.72.224;2023-10-23 13:33:01.968629;Erro;Erro;
172.23.72.224;2023-10-23 13:33:36.768599;Erro;Erro;
172.23.72.224;2023-10-23 13:34:11.588868;Erro;Erro;
172.23.72.224;2023-10-23 13:34:48.448913;Erro;Erro;
172.23.72.224;2023-10-23 13:35:25.312862;Erro;Erro;
172.23.72.224;2023-10-23 13:36:00.136624;Erro;Erro;
172.23.72.224;2023-10-23 13:36:34.944584;Erro;Erro;
172.23.72.224;2023-10-23 13:37:09.756640;Erro;Erro;
172.23.72.224;2023-10-23 13:37:42.540593;Erro;Erro;
172.23.72.224;2023-10-23 13:38:17.356652;Erro;Erro;
172.23.72.224;2023-10-23 13:38:54.208860;Erro;Erro;
172.23.72.224;2023-10-23 13:39:29.024874;Erro;Erro;
172.23.72.224;2023-10-23 13:40:03.840602;Erro;Erro;
172.23.72.224;2023-10-23 13:40:38.656949;Erro;Erro;
172.23.72.224;2023-10-23 13:41:11.444625;Erro;Erro;
172.23.72.224;2023-10-23 13:41:50.348601;Erro;Erro;
172.23.72.224;2023-10-23 13:42:25.148897;Erro;Erro;
172.23.72.224;2023-10-23 13:42:59.976648;Erro;Erro;
172.23.72.224;2023-10-23 13:43:34.780743;Erro;Erro;
172.23.72.224;2023-10-23 13:44:09.608605;Erro;Erro;
172.23.72.224;2023-10-23 13:44:44.416856;Erro;Erro;
172.23.72.224;2023-10-23 13:45:19.228948;Erro;Erro;
172.23.72.224;2023-10-23 13:45:54.068636;Erro;Erro;
172.23.72.224;2023-10-23 13:46:30.908944;Erro;Erro;
172.23.72.224;2023-10-23 13:47:03.680570;Erro;Erro;
172.23.72.224;2023-10-23 13:47:38.500883;Erro;Erro;
172.23.72.224;2023-10-23 13:48:13.320608;Erro;Erro;
172.23.72.224;2023-10-23 13:48:48.128856;Erro;Erro;
172.23.72.224;2023-10-23 13:49:22.952609;Erro;Erro;
172.23.72.224;2023-10-23 13:49:59.804895;Erro;Erro;
172.23.72.224;2023-10-23 13:50:34.620732;Erro;Erro;
172.23.72.224;2023-10-23 13:51:09.456587;Erro;Erro;
172.23.72.224;2023-10-23 13:51:44.252933;Erro;Erro;
172.23.72.224;2023-10-23 13:52:06.256118;0.000000000;0.000000000
172.23.72.224;2023-10-23 13:52:21.132615;Erro;Erro;
172.23.72.224;2023-10-23 13:52:25.245310;-20.479260139;-43.934660751
172.23.72.224;2023-10-23 13:52:29.492306;-20.479252094;-43.934655545
172.23.72.224;2023-10-23 13:52:55.936864;Erro;Erro;
172.23.72.224;2023-10-23 13:53:03.958078;-20.478933944;-43.935100050
172.23.72.224;2023-10-23 13:53:40.062767;-20.478624961;-43.936895850
172.23.72.224;2023-10-23 13:54:15.314767;-20.476713157;-43.939541591
172.23.72.224;2023-10-23 13:54:50.069402;-20.474216601;-43.937217077
172.23.72.224;2023-10-23 13:55:24.847667;-20.472315378;-43.934633069
172.23.72.224;2023-10-23 13:55:59.531467;-20.469844557;-43.932326173
172.23.72.224;2023-10-23 13:56:33.927371;-20.467008709;-43.932363233
172.23.72.224;2023-10-23 13:57:10.453361;-20.463954172;-43.930948037
172.23.72.224;2023-10-23 13:57:46.161669;-20.460316994;-43.929520168
172.23.72.224;2023-10-23 13:58:21.423771;-20.457247268;-43.926891794
172.23.72.224;2023-10-23 13:58:55.884136;-20.453890830;-43.926544830
172.23.72.224;2023-10-23 13:59:31.199809;-20.450559172;-43.926561698
172.23.72.224;2023-10-23 14:00:06.805555;-20.446976390;-43.925999160
172.23.72.224;2023-10-23 14:00:43.031941;-20.444014085;-43.924098360
172.23.72.224;2023-10-23 14:01:17.956275;-20.443602373;-43.921774342
172.23.72.224;2023-10-23 14:01:52.491682;-20.443191490;-43.920118950
172.23.72.224;2023-10-23 14:02:27.189418;-20.442613300;-43.919480405
172.23.72.224;2023-10-23 14:03:09.332274;-20.442376284;-43.919490210
172.23.72.224;2023-10-23 14:03:39.430260;-20.442374902;-43.919487199
172.23.72.224;2023-10-23 14:04:15.273578;-20.442376191;-43.919486733
172.23.72.224;2023-10-23 14:04:49.907869;-20.442376350;-43.919488943
172.23.72.224;2023-10-24 11:33:04.656202;Erro;Erro;
172.23.72.224;2023-10-24 11:33:39.480195;Erro;Erro;
172.23.72.224;2023-10-24 11:34:14.288208;Erro;Erro;
172.23.72.224;2023-10-24 11:34:49.104212;Erro;Erro;
172.23.72.224;2023-10-24 11:35:23.920104;Erro;Erro;
172.23.72.224;2023-10-24 11:35:56.695982;Erro;Erro;
172.23.72.224;2023-10-24 11:36:31.503894;Erro;Erro;
172.23.72.224;2023-10-24 11:37:04.271899;Erro;Erro;
172.23.72.224;2023-10-24 11:37:39.103942;Erro;Erro;
172.23.72.224;2023-10-24 11:38:13.912198;Erro;Erro;
172.23.72.224;2023-10-24 11:38:46.676259;Erro;Erro;
172.23.72.224;2023-10-24 11:39:21.488212;Erro;Erro;
172.23.72.224;2023-10-24 11:39:56.311862;Erro;Erro;
172.23.72.224;2023-10-24 11:40:29.080012;Erro;Erro;
172.23.72.224;2023-10-24 11:41:03.888214;Erro;Erro;
172.23.72.224;2023-10-24 11:41:40.752233;Erro;Erro;
172.23.72.224;2023-10-24 11:42:13.527971;Erro;Erro;
172.23.72.224;2023-10-24 11:42:46.288182;Erro;Erro;
172.23.72.224;2023-10-24 11:43:21.104206;Erro;Erro;
172.23.72.224;2023-10-24 11:43:55.923897;Erro;Erro;
172.23.72.224;2023-10-24 11:44:28.688198;Erro;Erro;
172.23.72.224;2023-10-24 11:45:01.471901;Erro;Erro;
172.23.72.224;2023-10-24 11:45:38.327995;Erro;Erro;
172.23.72.224;2023-10-24 11:46:13.136262;Erro;Erro;
172.23.72.224;2023-10-24 11:46:45.904239;Erro;Erro;
172.23.72.224;2023-10-24 11:47:20.728238;Erro;Erro;
172.23.72.224;2023-10-24 11:47:55.539899;Erro;Erro;
172.23.72.224;2023-10-24 11:48:30.359961;Erro;Erro;
172.23.72.224;2023-10-24 11:49:03.131944;Erro;Erro;
172.23.72.224;2023-10-24 11:49:39.992151;Erro;Erro;
172.23.72.224;2023-10-24 11:50:12.763982;Erro;Erro;
172.23.72.224;2023-10-24 11:50:47.579928;Erro;Erro;
172.23.72.224;2023-10-24 11:51:20.359919;Erro;Erro;
172.23.72.224;2023-10-24 11:51:55.159890;Erro;Erro;
172.23.72.224;2023-10-24 11:52:29.968203;Erro;Erro;
172.23.72.224;2023-10-24 11:53:02.736195;Erro;Erro;
172.23.72.224;2023-10-24 11:53:39.605859;Erro;Erro;
172.23.72.224;2023-10-24 11:54:12.399902;Erro;Erro;
172.23.72.224;2023-10-24 11:54:47.188143;Erro;Erro;
172.23.72.224;2023-10-24 11:55:19.956202;Erro;Erro;
172.23.72.224;2023-10-24 11:55:54.779876;Erro;Erro;
172.23.72.224;2023-10-24 11:56:27.547924;Erro;Erro;
172.23.72.224;2023-10-24 11:57:02.367934;Erro;Erro;
172.23.72.224;2023-10-24 11:57:39.224152;Erro;Erro;
172.23.72.224;2023-10-24 11:58:11.999924;Erro;Erro;
172.23.72.224;2023-10-24 11:58:46.808147;Erro;Erro;
172.23.72.224;2023-10-24 11:59:21.635896;Erro;Erro;
172.23.72.224;2023-10-24 11:59:54.387890;Erro;Erro;
172.23.72.224;2023-10-24 12:00:27.152483;Erro;Erro;
172.23.72.224;2023-10-24 12:01:01.995918;Erro;Erro;
172.23.72.224;2023-10-24 12:01:38.855905;Erro;Erro;
172.23.72.224;2023-10-24 12:02:13.648262;Erro;Erro;
172.23.72.224;2023-10-24 12:02:46.420204;Erro;Erro;
172.23.72.224;2023-10-24 12:03:21.243937;Erro;Erro;
172.23.72.224;2023-10-24 12:03:54.019918;Erro;Erro;
172.23.72.224;2023-10-24 12:04:28.820166;Erro;Erro;
172.23.72.224;2023-10-24 12:05:01.615922;Erro;Erro;
172.23.72.224;2023-10-24 12:05:38.463890;Erro;Erro;
172.23.72.224;2023-10-24 12:06:13.264229;Erro;Erro;
172.23.72.224;2023-10-24 12:06:46.051941;Erro;Erro;
172.23.72.224;2023-10-24 12:07:20.879913;Erro;Erro;
172.23.72.224;2023-10-24 12:07:55.672148;Erro;Erro;
172.23.72.224;2023-10-24 12:08:28.467942;Erro;Erro;
172.23.72.224;2023-10-24 12:09:03.252158;Erro;Erro;
172.23.72.224;2023-10-24 12:09:40.116162;Erro;Erro;
172.23.72.224;2023-10-24 12:10:12.895907;Erro;Erro;
172.23.72.224;2023-10-24 12:10:47.711901;Erro;Erro;
172.23.72.224;2023-10-24 12:11:22.519840;Erro;Erro;
172.23.72.224;2023-10-24 12:11:55.283050;Erro;Erro;
172.23.72.224;2023-10-24 12:12:30.096188;Erro;Erro;
